DateTime,A1推力器电磁阀温度,A2推力器电磁阀温度,A3推力器电磁阀温度,A4推力器电磁阀温度,A5推力器电磁阀温度,A6推力器电磁阀温度,A7推力器电磁阀温度,A8推力器电磁阀温度,A1推力器头部温度,A2推力器头部温度,A3推力器头部温度,A4推力器头部温度,A5推力器头部温度,A6推力器头部温度,A7推力器头部温度,A8推力器头部温度,控制力矩陀螺1测温点,控制力矩陀螺2测温点,控制力矩陀螺3测温点,控制力矩陀螺4测温点,控制力矩陀螺5测温点,控制力矩陀螺6测温点,北斗短报文发射设备温度,北斗短报文接收设备温度,导航接收机A温度,导航接收机B温度,中继收发设备温度,星间通信接收机温度,图像数据路由器壁温,数传调制器1A壁温_R1,数传调制器1B壁温_R1,数传调制器2A壁温_R1,数传调制器2B壁温_R1,数传终端机温度,数传双工器1温度,数传双工器2温度,天线1X轴驱动组件温度1,天线1X轴驱动组件温度2,天线1X轴旋转关节温度1,天线1X轴旋转关节温度2,天线1Y轴驱动组件温度1,天线1Y轴驱动组件温度2,天线1Y轴旋转关节温度1,天线1Y轴旋转关节温度2,天线1压紧释放装置1温度,天线1压紧释放装置2温度,天线2X轴驱动组件温度1,天线2X轴驱动组件温度2,天线2X轴旋转关节温度1,天线2X轴旋转关节温度2,天线2Y轴驱动组件温度1,天线2Y轴驱动组件温度2,天线2Y轴旋转关节温度1,天线2Y轴旋转关节温度2,天线2压紧释放装置1温度,SMA中继相控阵T组件温度1,SMA中继相控阵T组件温度2,SMA中继相控阵电源温度1,SMA中继相控阵电源温度2
2021-06-29 12:16:56,21.61149,17.26832,22.5372,13.09522,17.08275,18.03386,18.01437,14.56332,55.81307,46.97362,54.61071,42.1927,47.62961,50.70176,50.7013,50.96157,1.82566,2.75582,1.20323,0.57853,3.68282,-1.63114,2.75582,2.75582,2.44617,-1.63114,9.55034,-0.99556,10.80047,9.862,10.17421,10.17421,10.17421,1.20323,-12.7071,-12.32071,-15.1598,-14.33287,-10.08211,-9.7163,-11.95852,-12.3442,-14.74389,-14.74389,-23.25129,22.95581,-10.08211,-9.7163,-12.73367,-13.1271,-13.1271,-12.73367,-9.35336,-9.7163,-23.25129,-15.53021,-15.53021,-15.95273,-15.95273
2021-06-29 12:17:28,21.61149,17.26832,22.5372,13.09522,17.08275,18.03386,18.01437,14.56332,55.81307,46.97362,54.61071,42.1927,47.62961,50.70176,50.7013,51.52837,1.82566,2.75582,1.20323,0.57853,3.68282,-1.63114,2.75582,2.75582,2.44617,-1.63114,9.55034,-0.99556,10.80047,9.862,10.17421,10.17421,10.17421,1.20323,-12.7071,-12.32071,-15.1598,-14.33287,-9.35336,-8.99319,-11.19798,-11.95852,-13.1271,-13.1271,-23.25129,22.95581,-9.7163,-9.35336,-13.52466,-13.92652,-12.73367,-12.3442,-8.63567,-8.99319,-23.25129,-15.53021,-15.53021,-15.95273,-15.95273
2021-06-29 14:07:33,20.89271,17.26832,22.5372,31.02401,16.35169,18.03386,18.01437,14.56332,56.37117,46.40523,54.61071,44.53879,48.19139,50.70176,50.7013,50.39461,1.5147,2.75582,1.5147,0.57853,3.3741,-1.63114,2.75582,2.13613,2.75582,-1.31288,9.55034,-0.99556,9.55034,9.862,10.17421,10.17421,10.17421,0.89118,-12.7071,-12.32071,-9.7163,-8.28071,-10.82283,-10.45092,-13.92652,-14.74389,-15.58081,-16.00714,-24.38147,21.50053,-10.08211,-10.08211,-14.33287,-14.33287,-11.19798,-10.82283,-12.73367,-12.73367,-23.80998,-14.70063,-14.70063,-15.11292,-15.11292
2021-06-29 14:08:17,20.89271,17.26832,22.5372,32.26111,16.35169,18.03386,18.01437,14.56332,56.37117,46.40523,54.61071,44.53879,48.19139,50.70176,50.7013,50.39461,1.5147,2.75582,1.5147,0.57853,3.3741,-1.63114,2.75582,2.13613,2.75582,-1.31288,9.55034,-0.99556,9.55034,9.862,10.17421,10.17421,10.17421,0.89118,-12.7071,-12.32071,-9.35336,-8.28071,-9.35336,-8.99319,-14.74389,-15.1598,-16.87678,-16.87678,-24.38147,21.86067,-9.7163,-9.35336,-11.95852,-11.95852,-10.82283,-10.45092,-11.19798,-11.5765,-24.38147,-14.29312,-14.70063,-15.11292,-15.11292
2021-06-29 14:10:25,20.89271,17.26832,22.5372,31.02401,16.35169,18.03386,18.01437,14.56332,56.37117,46.40523,54.61071,45.70255,48.19139,50.70176,50.7013,50.96157,1.5147,2.75582,1.5147,0.57853,3.3741,-1.63114,2.75582,2.13613,2.75582,-0.99556,9.55034,-0.99556,9.55034,9.55034,10.17421,10.17421,9.862,0.89118,-12.7071,-12.32071,-11.95852,-11.19798,-14.74389,-14.33287,-13.52466,-13.92652,-10.82283,-10.82283,-24.38147,22.95581,-11.95852,-11.95852,-12.73367,-13.1271,-10.45092,-10.08211,-9.35336,-9.35336,-24.38147,-14.29312,-14.70063,-15.11292,-15.11292
2021-06-29 14:12:33,20.89271,17.26832,23.21341,28.50678,16.35169,18.03386,18.01437,14.56332,56.37117,46.97362,54.61071,46.28244,48.75276,51.2611,50.7013,50.96157,1.82566,2.75582,1.5147,0.57853,3.3741,-1.63114,3.06511,2.13613,2.75582,-0.99556,9.55034,-0.99556,9.55034,9.55034,9.862,9.862,9.862,0.89118,-12.7071,-12.32071,-13.92652,-13.1271,-11.19798,-10.82283,-11.19798,-11.95852,-13.92652,-14.33287,-24.96658,23.69898,-13.92652,-13.92652,-14.74389,-15.1598,-10.08211,-9.7163,-15.58081,-16.00714,-24.38147,-14.29312,-14.29312,-15.11292,-15.11292
2021-06-29 14:14:41,20.89271,17.26832,23.21341,27.22406,17.08275,18.03386,18.01437,14.56332,56.37117,46.97362,55.17842,46.28244,48.75276,51.2611,51.2588,51.52837,1.82566,2.75582,1.5147,0.57853,3.3741,-1.63114,3.06511,2.13613,2.75582,-0.99556,9.55034,-0.99556,9.55034,9.23921,9.862,9.862,9.55034,0.89118,-12.7071,-12.7071,-15.1598,-14.33287,-9.7163,-9.7163,-10.08211,-10.45092,-11.5765,-11.5765,-24.96658,24.4534,-15.1598,-15.1598,-9.7163,-9.7163,-12.73367,-12.73367,-12.73367,-12.73367,-24.96658,-13.89021,-14.29312,-15.11292,-14.70063
2021-06-29 14:16:49,20.89271,17.26832,23.21341,26.57607,17.08275,18.03386,18.01437,14.56332,56.37117,46.97362,55.17842,46.86112,48.75276,51.82041,51.2588,51.52837,1.82566,2.75582,1.5147,0.57853,3.3741,-1.63114,3.06511,2.13613,2.75582,-0.99556,9.55034,-0.99556,9.55034,9.23921,9.55034,9.55034,9.55034,0.89118,-12.7071,-12.7071,-13.92652,-12.73367,-15.1598,-15.1598,-12.73367,-13.1271,-11.19798,-11.5765,-24.96658,24.83506,-13.92652,-13.52466,-13.52466,-13.92652,-14.74389,-14.74389,-9.35336,-9.35336,-24.96658,-13.89021,-14.29312,-15.11292,-14.70063
2021-06-29 14:18:57,21.61149,17.26832,23.21341,25.9234,17.08275,18.03386,18.01437,14.56332,56.37117,47.54123,55.17842,46.86112,49.3138,51.82041,51.2588,51.52837,1.82566,2.75582,1.5147,0.57853,3.68282,-1.63114,3.06511,2.44617,3.06511,-0.67914,9.55034,-0.99556,9.55034,8.92855,9.55034,9.55034,9.23921,0.89118,-12.7071,-12.7071,-12.3442,-10.82283,-10.45092,-10.08211,-14.74389,-15.1598,-13.52466,-13.1271,-25.56624,25.21979,-11.5765,-11.5765,-13.92652,-13.92652,-13.92652,-13.52466,-14.74389,-15.1598,-25.56624,-13.89021,-14.29312,-15.11292,-14.70063
2021-06-29 14:21:05,21.61149,17.26832,23.21341,25.26584,17.08275,18.7375,18.01437,14.56332,56.37117,47.54123,55.17842,46.86112,49.3138,51.82041,51.81619,52.09508,1.82566,2.75582,1.5147,0.57853,3.68282,-1.63114,3.3741,2.44617,3.06511,-0.67914,9.55034,-0.99556,9.55034,8.92855,9.23921,9.23921,9.23921,0.89118,-12.7071,-12.7071,-11.19798,-9.7163,-11.95852,-11.5765,-13.92652,-14.74389,-9.7163,-9.35336,-25.56624,25.60771,-10.45092,-10.08211,-9.7163,-9.7163,-12.3442,-11.95852,-11.19798,-11.19798,-25.56624,-13.49168,-13.89021,-14.70063,-14.70063
2021-06-29 14:23:13,21.61149,17.26832,23.21341,24.60321,17.08275,18.7375,18.01437,14.56332,56.37117,47.54123,55.17842,47.43869,49.3138,52.37978,51.81619,52.09508,1.82566,2.75582,1.5147,0.57853,3.68282,-1.63114,3.3741,2.44617,3.06511,-0.67914,9.55034,-0.99556,9.55034,8.61833,9.23921,9.23921,8.92855,0.89118,-12.7071,-12.7071,-10.45092,-8.99319,-16.43905,-16.00714,-11.95852,-12.3442,-15.58081,-15.58081,-25.56624,23.32604,-9.7163,-9.35336,-15.1598,-15.1598,-11.5765,-11.19798,-9.35336,-9.35336,-26.18145,-14.29312,-14.29312,-15.11292,-14.70063
2021-06-29 14:23:44,21.61149,17.26832,23.21341,24.60321,17.08275,18.7375,18.01437,14.56332,56.37117,47.54123,55.17842,47.43869,49.3138,52.37978,51.81619,52.09508,1.82566,2.75582,1.5147,0.57853,3.68282,-1.63114,3.3741,2.44617,3.06511,-0.67914,9.55034,-0.99556,9.55034,8.61833,9.23921,9.23921,8.92855,0.89118,-12.7071,-12.7071,-10.08211,-8.99319,-14.74389,-13.92652,-11.5765,-11.95852,-14.33287,-14.33287,-26.18145,22.22321,-10.08211,-9.7163,-13.92652,-13.92652,-11.19798,-11.19798,-11.5765,-11.5765,-26.18145,-14.29312,-14.29312,-15.11292,-14.70063
2021-06-29 14:24:16,21.61149,17.26832,23.21341,24.60321,17.08275,18.7375,18.01437,14.56332,56.37117,47.54123,54.61071,47.43869,49.3138,52.37978,51.81619,52.09508,1.82566,2.75582,1.5147,0.57853,3.68282,-1.63114,3.3741,2.44617,3.06511,-0.67914,9.55034,-0.99556,9.55034,8.61833,8.92855,8.92855,8.92855,0.89118,-12.7071,-12.7071,-10.08211,-8.63567,-12.73367,-12.3442,-11.5765,-11.95852,-13.1271,-12.73367,-26.18145,21.50053,-10.82283,-10.82283,-12.3442,-12.73367,-11.19798,-10.82283,-13.1271,-13.52466,-26.18145,-14.29312,-14.29312,-15.11292,-14.70063
2021-06-29 14:24:48,21.61149,17.26832,23.21341,23.93526,17.08275,18.7375,18.01437,14.56332,56.37117,47.54123,54.61071,46.86112,49.3138,52.37978,51.81619,51.52837,1.82566,2.75582,1.5147,0.57853,3.68282,-1.63114,3.3741,2.44617,3.06511,-0.67914,9.55034,-0.99556,9.55034,8.61833,8.92855,8.92855,8.92855,0.89118,-12.7071,-12.7071,-9.7163,-8.63567,-11.5765,-11.19798,-11.19798,-11.5765,-11.95852,-11.95852,-26.18145,20.78718,-11.19798,-11.19798,-11.19798,-11.5765,-11.19798,-10.82283,-14.74389,-15.1598,-26.18145,-14.29312,-14.29312,-14.70063,-14.70063
2021-06-29 16:03:08,20.89271,17.26832,23.21341,16.16449,17.08275,18.7375,18.01437,14.56332,55.81307,48.10815,54.61071,45.70255,49.3138,52.37978,51.81619,52.09508,1.82566,2.75582,1.5147,0.57853,3.68282,-1.63114,3.06511,2.13613,2.75582,-0.99556,9.55034,-1.31288,8.61833,9.23921,9.55034,9.55034,9.55034,0.89118,-13.09737,-13.09737,-10.08211,-8.63567,-14.33287,-14.33287,-9.7163,-10.08211,-12.73367,-13.1271,-25.56624,26.39352,-11.19798,-11.19798,-8.99319,-8.99319,-11.95852,-11.5765,-9.7163,-9.7163,-26.18145,-16.8144,-17.25407,-17.70001,-17.70001
2021-06-29 16:05:05,20.89271,17.26832,23.21341,16.16449,17.08275,18.7375,18.01437,14.56332,55.81307,48.10815,54.61071,45.70255,49.87458,52.37978,51.81619,52.09508,1.82566,2.75582,1.5147,0.57853,3.68282,-1.63114,3.06511,2.13613,2.75582,-0.99556,9.55034,-1.31288,8.61833,8.92855,9.55034,9.55034,9.23921,0.89118,-13.09737,-13.09737,-6.54089,-6.19931,-14.33287,-14.74389,-10.82283,-10.82283,-16.43905,-15.58081,-24.96658,24.07474,-7.57805,-6.54089,-11.95852,-13.52466,-10.45092,-10.45092,-12.3442,-11.95852,-24.96658,-17.25407,-17.25407,-17.70001,-17.70001
2021-06-29 16:07:13,20.89271,18.02852,23.21341,16.16449,17.08275,18.7375,18.01437,14.56332,55.81307,48.10815,54.61071,45.70255,49.87458,52.37978,51.81619,52.09508,1.82566,2.75582,1.5147,0.57853,3.68282,-1.63114,3.3741,2.13613,2.75582,-0.99556,9.55034,-1.31288,8.61833,8.92855,9.23921,9.23921,9.23921,0.89118,-13.09737,-13.09737,-5.85966,-5.85966,-13.1271,-13.52466,-11.95852,-11.95852,-9.7163,-8.63567,-24.38147,20.43383,-8.28071,-7.57805,-12.3442,-14.33287,-9.7163,-8.99319,-15.1598,-15.1598,-22.70464,-17.70001,-17.70001,-17.70001,-18.15253
2021-06-29 16:09:21,21.61149,18.02852,23.21341,16.16449,17.08275,18.7375,18.01437,14.56332,54.69884,47.54123,54.0432,45.12136,49.3138,51.82041,51.2588,51.52837,1.82566,2.75582,1.5147,0.57853,3.68282,-1.63114,3.3741,2.13613,3.06511,-0.67914,9.55034,-1.31288,8.61833,9.862,9.23921,9.23921,8.92855,0.89118,-11.93805,-12.7071,-8.63567,-8.63567,-13.1271,-12.73367,-12.73367,-13.1271,-11.19798,-11.19798,-23.80998,17.6779,-10.82283,-10.82283,-14.33287,-14.33287,-11.95852,-11.95852,-9.7163,-9.7163,-21.64472,-18.15253,-18.15253,-18.61193,-18.61193
2021-06-29 16:11:29,21.61149,18.02852,23.21341,16.16449,17.08275,18.7375,18.01437,14.56332,54.14256,46.97362,53.47582,44.53879,48.75276,51.2611,50.7013,50.96157,1.82566,2.75582,1.5147,0.57853,3.68282,-1.63114,3.3741,2.13613,3.06511,-0.67914,9.55034,-1.31288,8.61833,10.80047,8.92855,8.92855,8.92855,0.89118,-10.81094,-12.32071,-10.08211,-9.7163,-13.52466,-13.52466,-13.52466,-14.33287,-14.33287,-14.74389,-24.38147,15.68119,-12.73367,-12.73367,-13.52466,-13.52466,-13.92652,-14.33287,-13.1271,-13.52466,-22.16933,-18.61193,-18.61193,-19.07857,-19.07857
2021-06-29 16:13:37,21.61149,18.02852,23.21341,16.16449,17.08275,18.7375,18.01437,14.56332,53.58675,46.97362,52.34116,44.53879,48.19139,50.70176,50.1436,49.82742,1.82566,2.75582,1.5147,0.57853,3.68282,-1.63114,3.3741,2.13613,3.06511,-0.67914,9.55034,-1.31288,8.61833,11.42944,8.92855,8.92855,8.92855,1.20323,-9.35197,-11.93805,-10.45092,-10.08211,-13.52466,-13.92652,-13.92652,-14.74389,-13.52466,-13.1271,-24.38147,14.05395,-13.52466,-13.52466,-10.45092,-10.45092,-15.1598,-15.58081,-14.33287,-14.33287,-22.70464,-19.07857,-19.07857,-19.55283,-19.55283
2021-06-29 16:15:45,21.61149,18.02852,23.21341,16.16449,17.08275,18.7375,18.01437,14.56332,53.03132,46.40523,51.77373,43.95473,47.62961,50.14233,49.58565,49.25991,1.82566,2.75582,1.5147,0.57853,3.68282,-1.63114,3.3741,2.13613,3.06511,-0.67914,9.55034,-1.31288,8.61833,12.06146,8.92855,8.92855,8.92855,1.5147,-8.28655,-11.55896,-10.82283,-10.45092,-13.92652,-14.33287,-14.33287,-15.1598,-11.19798,-11.5765,-24.38147,12.77184,-14.33287,-14.33287,-13.92652,-14.33287,-13.92652,-13.92652,-10.08211,-9.7163,-22.70464,-19.55283,-19.55283,-20.03508,-20.03508
2021-06-29 16:17:53,21.61149,18.02852,23.21341,16.16449,17.08275,18.7375,18.01437,14.56332,51.92137,45.83599,51.20612,43.3691,47.06734,49.58272,49.02735,48.12365,1.82566,2.75582,1.82566,0.57853,3.68282,-1.63114,3.3741,2.13613,3.06511,-0.67914,9.55034,-1.31288,8.30852,11.74505,8.92855,8.92855,8.92855,1.5147,-8.63916,-11.1833,-12.73367,-11.95852,-15.1598,-15.1598,-15.58081,-16.00714,-15.58081,-15.58081,-24.96658,11.81986,-14.33287,-13.92652,-12.3442,-12.3442,-12.3442,-11.95852,-15.1598,-15.1598,-23.80998,-20.03508,-20.03508,-20.52577,-20.52577
2021-06-29 16:18:25,21.61149,18.02852,23.21341,16.16449,17.08275,18.7375,18.01437,14.56332,51.92137,45.83599,51.20612,43.3691,47.06734,49.02288,49.02735,48.12365,1.82566,2.75582,1.82566,0.57853,3.68282,-1.63114,3.3741,2.13613,3.06511,-0.67914,9.55034,-1.31288,8.61833,11.42944,8.92855,8.92855,8.92855,1.82566,-8.63916,-10.81094,-13.1271,-12.3442,-13.92652,-13.1271,-14.74389,-15.58081,-14.74389,-13.92652,-24.96658,11.81986,-13.52466,-13.1271,-11.19798,-11.19798,-12.3442,-11.95852,-16.00714,-16.00714,-23.80998,-20.03508,-20.03508,-21.02535,-20.52577
2021-06-29 16:18:57,21.61149,18.02852,23.21341,15.41162,17.08275,18.7375,18.01437,14.56332,51.92137,45.83599,51.20612,43.3691,46.50451,49.02288,49.02735,48.12365,1.82566,2.75582,1.82566,0.57853,3.68282,-1.63114,3.3741,1.82566,3.06511,-0.99556,9.23921,-1.31288,8.61833,11.1146,8.92855,8.92855,8.92855,1.82566,-8.63916,-10.81094,-13.52466,-12.73367,-11.5765,-11.19798,-13.92652,-14.33287,-13.1271,-12.3442,-24.96658,11.50414,-13.1271,-12.73367,-10.08211,-10.08211,-11.95852,-11.5765,-16.87678,-16.87678,-23.80998,-20.03508,-20.52577,-21.02535,-21.02535
2021-06-29 17:49:42,20.16644,17.26832,22.5372,13.87744,16.35169,18.03386,18.01437,13.80258,55.25565,47.54123,54.0432,43.95473,48.75276,51.2611,51.2588,51.52837,1.5147,2.44617,1.20323,0.57853,3.3741,-1.95041,3.06511,1.82566,2.44617,-1.31288,9.23921,-1.31288,7.99906,9.862,10.48702,10.48702,10.48702,0.89118,-13.09737,-13.09737,-11.95852,-10.45092,-11.19798,-11.19798,-10.08211,-10.45092,-14.74389,-15.1598,-24.96658,26.39352,-9.7163,-9.35336,-15.58081,-16.00714,-11.5765,-11.19798,-16.43905,-16.87678,-26.18145,-14.29312,-13.49168,-15.11292,-15.11292
2021-06-29 17:50:14,20.16644,17.26832,22.5372,13.87744,16.35169,18.03386,18.01437,13.80258,55.25565,47.54123,54.0432,43.95473,48.75276,51.2611,51.2588,51.52837,1.5147,2.44617,1.20323,0.57853,3.3741,-1.95041,3.06511,1.82566,2.44617,-1.31288,9.23921,-1.31288,7.99906,9.862,10.48702,10.48702,10.48702,0.89118,-13.09737,-13.09737,-10.08211,-8.63567,-11.5765,-12.73367,-9.7163,-10.45092,-16.00714,-15.58081,-24.96658,25.99892,-8.99319,-7.9282,-13.1271,-14.74389,-11.19798,-10.82283,-16.00714,-15.58081,-25.56624,-14.29312,-14.29312,-14.70063,-14.70063
2021-06-29 17:50:46,20.16644,17.26832,22.5372,13.87744,16.35169,18.03386,18.01437,13.80258,55.25565,47.54123,54.0432,43.95473,48.75276,51.82041,51.2588,51.52837,1.5147,2.44617,1.20323,0.57853,3.3741,-1.95041,3.06511,1.82566,2.44617,-1.31288,9.23921,-1.31288,7.99906,9.862,10.48702,10.48702,10.48702,0.89118,-13.09737,-13.09737,-8.28071,-7.23018,-11.5765,-13.1271,-9.35336,-9.7163,-16.87678,-16.00714,-24.38147,25.21979,-8.63567,-7.57805,-10.82283,-12.3442,-10.45092,-10.08211,-14.33287,-13.92652,-25.56624,-14.70063,-14.70063,-14.70063,-15.11292
2021-06-29 17:51:18,20.89271,17.26832,22.5372,13.87744,16.35169,18.03386,18.01437,13.80258,55.25565,47.54123,54.0432,43.95473,48.75276,51.82041,51.2588,51.52837,1.5147,2.44617,1.5147,0.57853,3.3741,-1.95041,3.06511,1.82566,2.44617,-1.31288,9.23921,-1.31288,7.99906,9.862,10.48702,10.48702,10.48702,0.89118,-13.09737,-13.09737,-7.57805,-7.23018,-11.95852,-13.52466,-10.08211,-10.08211,-15.58081,-14.33287,-24.38147,24.07474,-8.63567,-7.57805,-8.63567,-10.08211,-9.7163,-9.35336,-12.73367,-12.3442,-24.96658,-14.70063,-14.70063,-14.70063,-15.11292
2021-06-29 17:51:50,20.89271,17.26832,22.5372,13.87744,16.35169,18.03386,18.01437,13.80258,55.25565,47.54123,54.0432,43.95473,48.75276,51.82041,51.2588,51.52837,1.5147,2.44617,1.5147,0.57853,3.3741,-1.95041,3.06511,1.82566,2.44617,-1.31288,9.23921,-1.31288,7.99906,9.862,10.48702,10.48702,10.48702,0.89118,-13.09737,-13.09737,-7.9282,-7.57805,-11.95852,-13.52466,-10.82283,-11.19798,-13.92652,-12.3442,-24.38147,22.95581,-8.63567,-7.57805,-7.23018,-8.63567,-8.99319,-8.63567,-11.19798,-10.82283,-24.38147,-14.70063,-14.70063,-15.11292,-15.11292
2021-06-29 17:52:22,20.89271,17.26832,22.5372,13.87744,16.35169,18.03386,18.01437,13.80258,55.25565,47.54123,54.0432,43.95473,48.75276,51.82041,51.2588,51.52837,1.5147,2.44617,1.5147,0.57853,3.3741,-1.95041,3.06511,1.82566,2.44617,-1.31288,9.23921,-1.31288,7.99906,9.862,10.48702,10.48702,10.48702,0.89118,-13.09737,-13.09737,-7.9282,-7.57805,-11.95852,-13.52466,-11.5765,-11.5765,-12.3442,-10.82283,-24.38147,21.86067,-8.63567,-7.57805,-7.9282,-9.35336,-8.99319,-8.63567,-10.08211,-9.7163,-23.80998,-14.70063,-15.11292,-15.11292,-15.11292
2021-06-29 17:52:54,20.89271,17.26832,22.5372,13.87744,16.35169,18.03386,18.01437,13.80258,54.69884,47.54123,54.0432,43.95473,48.75276,51.82041,51.2588,51.52837,1.5147,2.44617,1.5147,0.57853,3.3741,-1.95041,3.06511,1.82566,2.75582,-1.31288,9.23921,-1.31288,7.99906,9.862,10.48702,10.48702,10.17421,0.89118,-13.09737,-13.09737,-7.9282,-7.9282,-11.95852,-13.52466,-11.95852,-12.3442,-11.19798,-9.7163,-23.80998,21.14273,-8.63567,-7.57805,-8.63567,-10.08211,-9.35336,-8.99319,-9.35336,-8.99319,-23.25129,-14.70063,-15.11292,-15.11292,-15.11292
2021-06-29 17:53:26,20.89271,17.26832,22.5372,13.87744,16.35169,18.03386,18.01437,13.80258,54.69884,47.54123,54.0432,43.95473,48.75276,51.2611,51.2588,51.52837,1.5147,2.44617,1.5147,0.57853,3.3741,-1.95041,3.06511,1.82566,2.75582,-1.31288,9.23921,-1.31288,7.99906,9.862,10.48702,10.48702,10.17421,0.89118,-13.09737,-12.7071,-7.9282,-8.28071,-11.95852,-13.52466,-12.3442,-12.73367,-10.08211,-8.99319,-23.80998,20.43383,-8.63567,-7.57805,-8.99319,-10.45092,-9.7163,-9.35336,-10.82283,-10.82283,-22.70464,-15.11292,-15.11292,-15.11292,-15.53021
2021-06-29 17:53:58,20.89271,17.26832,22.5372,13.87744,16.35169,18.03386,18.01437,13.80258,54.69884,46.97362,54.0432,43.95473,48.75276,51.2611,51.2588,51.52837,1.5147,2.44617,1.5147,0.57853,3.3741,-1.95041,3.06511,1.82566,2.75582,-0.99556,9.23921,-1.31288,7.99906,10.17421,10.17421,10.17421,10.17421,0.89118,-13.09737,-12.7071,-7.9282,-8.28071,-11.5765,-13.1271,-12.73367,-13.1271,-9.35336,-8.63567,-23.80998,19.38621,-8.63567,-7.57805,-9.35336,-10.82283,-10.08211,-9.7163,-12.3442,-11.95852,-22.70464,-15.11292,-15.11292,-15.11292,-15.53021
2021-06-29 17:54:30,20.89271,17.26832,22.5372,13.87744,16.35169,18.03386,18.01437,14.56332,54.69884,46.97362,53.47582,43.95473,48.75276,51.2611,51.2588,50.96157,1.5147,2.44617,1.5147,0.57853,3.3741,-1.95041,3.06511,1.82566,2.75582,-0.99556,9.23921,-1.31288,7.99906,10.17421,10.17421,10.17421,10.17421,0.89118,-12.7071,-12.32071,-7.9282,-8.63567,-11.5765,-13.1271,-13.1271,-13.52466,-11.19798,-10.45092,-23.80998,18.69753,-8.63567,-7.57805,-9.35336,-10.82283,-10.08211,-10.08211,-13.1271,-13.1271,-22.16933,-15.11292,-15.53021,-15.53021,-15.53021
2021-06-29 17:55:02,20.89271,17.26832,22.5372,13.87744,16.35169,18.03386,18.01437,14.56332,54.14256,46.97362,53.47582,43.95473,48.75276,51.2611,51.2588,50.96157,1.5147,2.44617,1.5147,0.57853,3.3741,-1.95041,3.06511,1.82566,2.75582,-0.99556,9.23921,-1.31288,7.99906,10.48702,10.17421,10.17421,10.17421,0.89118,-12.7071,-12.32071,-8.28071,-8.63567,-11.19798,-12.73367,-13.52466,-13.52466,-12.3442,-11.95852,-23.80998,18.35593,-8.63567,-7.23018,-9.35336,-10.82283,-10.45092,-10.08211,-13.92652,-13.92652,-22.16933,-15.53021,-15.53021,-15.53021,-15.95273
2021-06-29 17:55:34,20.89271,17.26832,22.5372,13.87744,16.35169,18.03386,18.01437,13.80258,54.14256,46.97362,53.47582,43.95473,48.19139,51.2611,50.7013,50.96157,1.5147,2.44617,1.5147,0.57853,3.3741,-1.95041,3.06511,1.82566,2.75582,-0.99556,9.23921,-1.31288,7.99906,10.80047,10.17421,10.17421,10.17421,0.89118,-12.7071,-11.93805,-8.99319,-9.35336,-11.5765,-12.73367,-13.92652,-13.92652,-13.52466,-13.1271,-23.80998,17.6779,-8.63567,-7.9282,-9.7163,-10.82283,-10.82283,-10.82283,-14.74389,-14.33287,-21.64472,-15.53021,-15.53021,-15.53021,-15.95273
2021-06-29 17:56:06,20.89271,17.26832,22.5372,13.87744,16.35169,18.03386,18.01437,14.56332,54.14256,46.97362,53.47582,43.95473,48.19139,50.70176,50.7013,50.96157,1.5147,2.44617,1.5147,0.57853,3.3741,-1.95041,3.3741,1.82566,2.75582,-0.99556,9.23921,-1.31288,7.99906,11.1146,10.17421,10.17421,10.17421,0.89118,-12.7071,-11.55896,-10.82283,-10.82283,-12.73367,-12.73367,-14.33287,-14.74389,-14.33287,-14.33287,-23.80998,17.00639,-9.7163,-9.35336,-10.82283,-11.19798,-11.5765,-11.5765,-15.1598,-15.1598,-21.64472,-15.53021,-15.53021,-15.95273,-15.95273
2021-06-29 17:56:38,20.89271,17.26832,22.5372,13.87744,16.35169,18.03386,18.01437,14.56332,53.58675,46.97362,52.9085,43.3691,48.19139,50.70176,50.7013,50.39461,1.5147,2.44617,1.5147,0.57853,3.3741,-1.95041,3.3741,1.82566,2.75582,-0.99556,9.23921,-1.31288,7.99906,11.42944,10.17421,10.17421,10.17421,0.89118,-12.32071,-11.1833,-11.5765,-11.5765,-13.1271,-13.1271,-14.74389,-15.1598,-15.1598,-15.1598,-23.80998,16.67294,-10.08211,-10.08211,-11.19798,-11.5765,-11.95852,-11.95852,-15.58081,-15.58081,-22.16933,-15.53021,-15.95273,-15.95273,-15.95273
2021-06-29 17:57:10,20.89271,17.26832,22.5372,13.87744,16.35169,18.03386,18.01437,14.56332,53.58675,46.97362,52.9085,43.3691,48.19139,50.70176,50.7013,50.39461,1.5147,2.44617,1.5147,0.57853,3.3741,-1.95041,3.3741,1.82566,2.75582,-0.99556,9.23921,-1.31288,7.99906,11.42944,10.17421,10.17421,9.862,0.89118,-12.32071,-11.1833,-12.3442,-11.95852,-13.1271,-13.1271,-14.74389,-15.58081,-14.74389,-13.92652,-23.80998,16.01039,-10.82283,-10.82283,-11.5765,-11.95852,-12.73367,-12.3442,-14.74389,-14.74389,-22.16933,-15.95273,-15.95273,-15.95273,-16.38071
